Order ID,Order Date,Ship Date,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
Oz-0548-89768,2024-11-08,2024-11-12,jx-26415,Corporate,East,Technology,Phones,Apple iPhone SE 2022,423.31,2,0.2,-6.88
jr-4552-91995,2024-09-26,2024-09-27,Sd-66175,Home Office,South,Furniture,Chairs,Ergonomic Chair X1,606.36,2,0.0,118.11
qj-0172-35999,2024-07-02,2024-07-03,jm-92321,Corporate,Central,Furniture,Chairs,Executive Chair Z3,96.44,2,0.3,-8.41
Cl-4604-25189,2023-08-21,2023-08-24,uI-35321,Consumer,Central,Furniture,Bookcases,Wooden Bookcase,75.8,6,0.3,-4.62
YZ-3219-62830,2024-02-17,2024-02-18,uA-36040,Consumer,South,Furniture,Bookcases,Glass Bookcase,495.18,3,0.3,-25.21
ga-0935-27915,2025-01-29,2025-01-31,zg-65942,Consumer,South,Office Supplies,Pens,Ballpoint Pen,454.18,5,0.1,34.68
Uw-9180-68155,2024-12-04,2024-12-07,cY-20339,Consumer,South,Furniture,Bookcases,Glass Bookcase,749.4,2,0.2,-33.18
OA-3961-61628,2024-01-14,2024-01-15,gR-27218,Corporate,East,Office Supplies,Pens,Gel Ink Pen,466.56,5,0.3,-43.11
gt-6117-06603,2024-05-19,2024-05-23,ij-91526,Home Office,East,Office Supplies,Binders,Heavy-Duty Binder,57.53,6,0.1,3.5
ti-1527-06171,2024-11-07,2024-11-12,Nv-34347,Home Office,West,Office Supplies,Pens,Ballpoint Pen,905.85,3,0.0,213.82
yp-4937-35333,2024-10-28,2024-11-01,Bv-39864,Consumer,East,Furniture,Bookcases,Wooden Bookcase,794.44,8,0.3,-88.18
nh-8562-41674,2024-10-02,2024-10-07,uR-14869,Corporate,Central,Office Supplies,Paper,Colored Printer Paper,352.9,8,0.0,58.99
qT-3535-30927,2025-04-28,2025-05-01,IK-57279,Corporate,West,Office Supplies,Binders,3-Ring Binder,57.88,8,0.3,-3.49
Cn-1767-07590,2024-06-11,2024-06-16,rz-35734,Corporate,Central,Furniture,Bookcases,Glass Bookcase,744.45,2,0.1,72.02
Tx-0697-79133,2023-06-22,2023-06-26,hE-87691,Corporate,South,Office Supplies,Binders,Heavy-Duty Binder,155.88,1,0.1,18.6
Xd-9818-58815,2024-07-02,2024-07-05,SU-72385,Home Office,West,Technology,Accessories,Wireless Keyboard K120,63.88,1,0.0,14.35
EF-7644-03594,2025-04-09,2025-04-13,WC-60196,Consumer,West,Technology,Accessories,Wireless Keyboard K120,833.86,10,0.3,-78.34
ZS-5483-79246,2024-10-21,2024-10-24,ZT-03278,Home Office,West,Technology,Phones,Apple iPhone SE 2022,533.4,8,0.1,51.6
Yf-5044-33564,2025-03-30,2025-03-31,fu-17488,Home Office,East,Technology,Phones,Apple iPhone SE 2022,62.03,3,0.1,4.74
sj-0938-37540,2024-05-28,2024-06-02,XO-93608,Consumer,South,Office Supplies,Pens,Gel Ink Pen,801.86,7,0.1,82.39
eh-7628-52519,2023-08-12,2023-08-13,cv-63305,Consumer,Central,Furniture,Chairs,Executive Chair Z3,375.66,2,0.2,-1.65
Ja-3444-70500,2023-12-22,2023-12-25,Au-73531,Consumer,East,Furniture,Bookcases,Glass Bookcase,111.64,8,0.3,-14.71
cg-5081-43612,2023-12-26,2023-12-29,Uo-32944,Home Office,Central,Furniture,Chairs,Ergonomic Chair X1,606.93,9,0.0,150.29
kE-1752-66658,2024-07-22,2024-07-23,FU-45472,Consumer,South,Furniture,Tables,Meeting Table A2,147.02,7,0.2,-5.92
Jb-6906-58396,2024-06-20,2024-06-23,RH-14288,Corporate,West,Technology,Accessories,Logitech Mouse M325,615.89,5,0.0,111.56
RJ-1446-97836,2023-12-01,2023-12-06,pq-72806,Consumer,South,Furniture,Tables,Meeting Table A2,310.85,8,0.3,-35.02
sD-2086-31469,2024-01-18,2024-01-19,lQ-63202,Corporate,South,Office Supplies,Paper,Colored Printer Paper,38.4,1,0.3,-3.87
MK-0673-41522,2024-05-24,2024-05-26,wJ-04146,Corporate,West,Technology,Accessories,Logitech Mouse M325,965.03,9,0.1,111.46
cg-7496-32126,2023-11-28,2023-11-29,yV-95715,Corporate,South,Office Supplies,Binders,3-Ring Binder,327.08,2,0.1,43.35
HL-9099-18243,2024-03-27,2024-03-30,Qi-66863,Corporate,South,Office Supplies,Paper,A4 Copier Paper,577.8,1,0.2,-9.82
